"","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy"
"257","Thomas_KS",226.143925146025,NA,NA,NA,NA,2406.04220118005,TRUE,0,"in_range",217.902511174948,236.008697754838,224.872446581453,227.35978226088,444.5678,442.571,"exclude",-1e-04,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2009",161,299,224,228
"258","Thomas_KS",209.875559166632,22.7359994549028,58.2747113913038,180.738203470981,157041.036340752,2755.55553555726,FALSE,180.991972231793,"in_range",189.552937430516,216.363811403112,205.942578101228,212.475915860033,446.6493,446.0425,"gauss",-0.0044,205.942578101228,212.475915860033,"opt_within","interval",209.875559166632,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2010",160,272,202,221
"259","Thomas_KS",222.671745148277,6.81106272994084,17.4574562091564,213.943017043698,22843.1129213221,1337.98262057393,FALSE,51.6884482835311,"in_range",212.237507825202,226.501561442586,221.304748154537,223.926820145658,405.1331,403.4143,"gauss",-0.0187,221.304748154537,223.926820145658,"opt_within","interval",222.671745148277,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2012",161,291,221,226
"260","Thomas_KS",220.910553530245,2.52158935433076,6.4630935694064,217.679006745542,2086.14152188039,330.049797580923,FALSE,17.175327607384,"in_range",215.678218940362,223.619846102716,220.028211363194,221.634249969673,392.0967,398.054,"gauss",-0.045,220.028211363194,221.634249969673,"opt_within","interval",220.910553530245,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2013",163,273,219,224
"261","Thomas_KS",226.173588316533,3.96193981316413,10.1548603403079,221.096158146379,13174.7991791471,1326.6189483482,FALSE,30.0489330183176,"in_range",224.283621683211,230.416248312645,225.595292710538,226.891353403956,200.0675,199.9304,"gauss",0.0217,225.595292710538,226.891353403956,"opt_within","interval",226.173588316533,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2014",167,279,223,228
"262","Thomas_KS",218.262222303669,NA,NA,NA,NA,972.528356998453,TRUE,0,"in_range",NA,NA,NA,NA,170.567,170.8152,"linear",0.1236,222,227,"opt_after","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2015",161,262,217,222
"263","Walworth_SD",220.306628075397,NA,NA,NA,NA,3041.79577139042,TRUE,0,"in_range",NA,NA,NA,NA,678.8457,679.4645,"linear",0.022,224,256,"opt_after","interval",NA,"Selby_6","Selby-NuSun","SD",45.5064,-100.0321,"2001",153,291,218,224
"264","Walworth_SD",224.464294179831,7.0829267643386,18.1542717669518,215.387158296355,27314.2838900014,1538.46327445773,FALSE,54.2703419090984,"in_range",219.394932693596,226.720622554489,223.480667589233,225.197350360497,758.893,759.2393,"gauss",-0.0072,223.480667589233,225.197350360497,"opt_within","interval",224.464294179831,"Selby_8","Selby-NuSun","SD",45.5064,-100.0321,"2003",160,291,220,229
"265","Ward_ND",177.742803547315,69.4200450624204,177.930734859843,88.7774361173939,335461.111813724,1927.82388447935,FALSE,540.02002976779,"less_than",171.09604434196,221.972319502042,200.96262709512,208.611142419963,345.6797,343.6839,"gauss",-0.0061,175,208.611142419963,"opt_before","interval",177.742803547315,"Minot_REC","Minot","ND",48.1821,-101.2973,"1978",135,286,202,213
"266","Ward_ND",212.820281784943,7.96308679549397,20.4102126986657,202.61517543561,36554.8493219755,1831.35953716991,FALSE,61.7344748427794,"in_range",204.726595536827,217.969579836693,211.266510816108,214.13914501419,417.2539,423.9194,"gauss",-0.0103,211.266510816108,214.13914501419,"opt_within","interval",212.820281784943,"Minot_REC","Minot","ND",48.1821,-101.2973,"1979",138,276,210,219
"267","Ward_ND",206.28063508945,NA,NA,NA,NA,1638.39270671801,TRUE,0,"in_range",NA,NA,NA,NA,509.2934,508.3983,"exclude",1e-04,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"1981",138,280,203,211
"268","Ward_ND",218.495305886277,4.10639067749432,10.5251028029612,213.232754484796,17324.7601782286,1683.12756279873,FALSE,31.6557904317368,"in_range",217.093213684587,220.544829690507,218.060765913863,218.984172448651,723.0011,728.4555,"gauss",0.0037,218.060765913863,218.984172448651,"opt_within","interval",218.495305886277,"Minot_REC","Minot","ND",48.1821,-101.2973,"1982",146,288.042679312389,216,221
"269","Ward_ND",220.198328872461,6.46616915355548,16.5734584036305,211.911599670646,25299.5368634449,1560.90177811898,FALSE,49.5935159611589,"in_range",218.646517513141,222.239124156573,219.479565096839,220.981170233922,726.913,743.17,"gauss",9e-04,219.479565096839,220.981170233922,"opt_within","interval",220.198328872461,"Minot_REC","Minot","ND",48.1821,-101.2973,"1984",150,279,215,226
"270","Ward_ND",148.830437749216,47.1727707689438,120.908676460033,88.3760995191999,820710.588501397,6940.78699192934,FALSE,396.816281025486,"less_than",100.651341118423,219.552721344749,189.988378913607,217.306865674422,541.8652,539.8977,"gauss",-0.0329,185,217.306865674422,"opt_before","interval",148.830437749216,"Minot_REC","Minot","ND",48.1821,-101.2973,"1985",145,294,216,231
"271","Ward_ND",214.570912101773,23.1881139258901,59.4335274075021,184.854148398022,162788.549750706,2800.71227303562,FALSE,184.78036405271,"in_range",208.238130071252,274.229996207818,210.847546726678,221.843073896285,577.8935,578.3079,"gauss",0.0098,210.847546726678,221.843073896285,"opt_within","interval",214.570912101773,"Minot_REC","Minot","ND",48.1821,-101.2973,"1986",140,288.042679312389,198,220
"272","Ward_ND",209.091144814297,8.26180277224369,21.1758525539793,198.503218537307,34406.1647589449,1661.38967573941,FALSE,63.6337315685195,"in_range",206.255386453402,239.590582073415,207.080381788928,212.465328544125,537.6815,536.8042,"gauss",0.0408,207.080381788928,212.465328544125,"opt_within","interval",209.091144814297,"Minot_REC","Minot","ND",48.1821,-101.2973,"1988",140,270,202,210
"273","Ward_ND",213.387468650221,NA,NA,NA,NA,1043.14704323812,TRUE,0,"in_range",184.626890305788,229.341245000016,207.617294704079,214.002293954433,468.6592,467.0171,"exclude",-0.0053,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"1990",141,274,206,216
"274","Ward_ND",223.934013725079,9.31176688523941,23.8670188595299,212.000504295314,39620.6636337971,1697.46065337403,FALSE,71.824519453058,"in_range",218.627866971427,227.773284463166,222.738127391977,224.995297718274,700.3803,704.2574,"gauss",-0.0034,222.738127391977,224.995297718274,"opt_within","interval",223.934013725079,"Minot_REC","Minot","ND",48.1821,-101.2973,"1992",142,280,219,230
"275","Ward_ND",218.052580674878,13.4316118364183,34.4266063534985,200.839277498128,120749.595746539,3586.47343828551,FALSE,108.687717735291,"in_range",212.909282858733,221.629902729676,216.858829591214,219.046042117828,1187.3045,1187.826,"gauss",-0.0013,216.858829591214,219.046042117828,"opt_within","interval",218.052580674878,"Minot_REC","Minot","ND",48.1821,-101.2973,"1995",150,277,213,223
"276","Ward_ND",221.615112801359,NA,NA,NA,NA,2084.85334545618,TRUE,0,"in_range",NA,NA,NA,NA,778.6509,777.0987,"exclude",0.0026,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"1996",155,290,219,227
"277","Ward_ND",211.365801945113,10.4306020489734,26.7347087708692,197.998447559679,42595.9040549958,1629.17797263032,FALSE,80.2320437243127,"in_range",193.994134420346,214.799203689983,209.019275492332,212.860438332385,1240.1692,1240.2892,"gauss",-0.014,209.019275492332,212.860438332385,"opt_within","interval",211.365801945113,"Minot_REC","Minot","ND",48.1821,-101.2973,"1997",147,273,207,218
"278","Ward_ND",215.674617455567,12.6694552641828,32.4731204568215,199.438057227156,80973.2037066025,2549.72560891759,FALSE,100.360902727397,"in_range",213.362267082728,227.178368689876,214.659637559322,217.434006652191,1451.0198,1450.4123,"gauss",0.0069,214.659637559322,217.434006652191,"opt_within","interval",215.674617455567,"Minot_REC","Minot","ND",48.1821,-101.2973,"1998",141,275,209,220
"279","Ward_ND",228.951660453811,NA,NA,NA,NA,2429.76443300026,TRUE,0,"greater_than",174.346412004654,223.261187629339,213.010496955811,221.256212689862,1004.6078,1002.6739,"exclude",-0.0099,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2000",151,288.042679312389,218,227
"280","Ward_ND",218.521644900638,NA,NA,NA,NA,2220.84860246634,TRUE,0,"in_range",NA,NA,NA,NA,1192.6176,1190.8794,"exclude",5e-04,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2001",137,281.411764705882,211,229
"281","Ward_ND",209.665612014132,NA,NA,NA,NA,1742.8629253832,TRUE,0,"less_than",211.552034080851,252.522342647533,214.200580767661,220.161418890542,1163.4819,1161.5843,"exclude",0.0101,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2002",144,282,211,219
"282","Ward_ND",225.821355119585,15.5408888826539,39.8329009550396,205.904904642066,76584.7691694601,1965.96878641756,FALSE,121.04938254911,"in_range",220.92919649713,264.754047598271,222.208606771416,228.676664974132,868.4517,867.2441,"gauss",0.018,222.208606771416,228.676664974132,"opt_within","interval",225.821355119585,"Minot_REC","Minot","ND",48.1821,-101.2973,"2003",148,287,217,226
"283","Ward_ND",230.129552730548,10.5363968013126,27.0058716318426,216.626616914626,56657.0165648494,2145.21907397289,FALSE,82.539724809426,"in_range",223.299435083031,232.485349855552,228.893644866462,231.00399838966,1034.7546,1035.7302,"gauss",-0.0055,228.893644866462,231.00399838966,"opt_within","interval",230.129552730548,"Minot_REC","Minot","ND",48.1821,-101.2973,"2004",155,307,226,236
"284","Ward_ND",233.578042503331,29.6439009778604,75.9803754140523,195.587854796305,143373.608845158,1929.49620580599,FALSE,230.613762578514,"in_range",224.103726839312,272.874232537903,227.749974657692,235.78161970486,1481.0612,1479.0917,"gauss",0.0068,227.749974657692,235.78161970486,"opt_within","interval",233.578042503331,"Minot_REC","Minot","ND",48.1821,-101.2973,"2005",144,278,219,235
"285","Ward_ND",219.535067637588,7.59185101424145,19.458697105365,209.805719084906,35146.657330889,1846.91290671677,FALSE,58.8895565098458,"in_range",217.500683838408,223.291708235567,218.804112124832,220.421289313154,1036.3122,1041.7278,"gauss",0.0061,218.804112124832,220.421289313154,"opt_within","interval",219.535067637588,"Minot_REC","Minot","ND",48.1821,-101.2973,"2007",155,297,215,223
"286","Ward_ND",224.225989726195,10.4896562734973,26.8860708386505,210.78295430687,63948.8133239803,2432.09927487247,FALSE,82.8431058924539,"in_range",222.38441602011,240.380905288711,223.077413049269,226.865195765949,1139.7065,1140.2852,"gauss",0.0214,223.077413049269,226.865195765949,"opt_within","interval",224.225989726195,"Minot_REC","Minot","ND",48.1821,-101.2973,"2008",150,298,216,228
"287","Ward_ND",225.276076598506,6.80622731471638,17.4450625412544,216.553545327879,34121.5719688231,2000.0122098027,FALSE,53.0742904973619,"in_range",223.880151592715,228.718611004382,224.642561475702,226.182471358391,811.3568,815.6149,"gauss",0.0125,224.642561475702,226.182471358391,"opt_within","interval",225.276076598506,"Minot_REC","Minot","ND",48.1821,-101.2973,"2009",149,308,220,229
"288","Ward_ND",213.132599095372,9.54173844365983,24.4564596809787,200.904369254883,38808.9453835786,1622.61093853256,FALSE,73.3748733525988,"in_range",206.982599565161,219.737175327042,211.806678389877,214.469389825667,909.2269,908.2432,"gauss",0.0014,211.806678389877,214.469389825667,"opt_within","interval",213.132599095372,"Minot_REC","Minot","ND",48.1821,-101.2973,"2011",146,293,207,219
"289","Ward_ND",213.845027190623,6.23865514899553,15.9903165461762,205.849868917535,41490.8945653066,2653.21158141623,FALSE,49.5445888208885,"in_range",212.898570000838,215.848951392697,213.358706628841,214.5053414087,769.3856,771.5331,"gauss",0.0189,213.358706628841,214.5053414087,"opt_within","interval",213.845027190623,"Minot_REC","Minot","ND",48.1821,-101.2973,"2012",143,290,208,217
"290","Ward_ND",228.89960575058,NA,NA,NA,NA,2316.42397363348,TRUE,0,"in_range",NA,NA,NA,NA,572.5247,570.6436,"exclude",-0.001,NA,NA,"unclear","interval",NA,"Minot_REC","Minot","ND",48.1821,-101.2973,"2013",164,316,224,232
"291","Ward_ND",236.040512102141,22.6139677531551,57.9619315544621,207.05954632491,152606.208192914,2692.18871117398,FALSE,179.755979231473,"greater_than",222.317143813941,318.850718977511,223.443191033212,237.298530548994,660.8245,658.9424,"gauss",0.0288,223.443191033212,261,"opt_after","interval",236.040512102141,"Minot_REC","Minot","ND",48.1821,-101.2973,"2014",150,296,216,225
"292","Ward_ND",224.267665700889,7.24034572369181,18.5577527945628,214.988789303608,55678.4313913134,3067.87565623307,FALSE,58.0267185660683,"in_range",223.110954077946,226.553340340694,223.689619206599,225.040142246842,320.5525,328.2943,"gauss",0.0184,223.689619206599,225.040142246842,"opt_within","interval",224.267665700889,"Minot_REC","Minot","ND",48.1821,-101.2973,"2016",158,309,217,228
"293","Ward_ND",204.486561172276,8.51638114362427,21.8283631747724,193.57237958489,57865.9827362915,2710.68036072661,FALSE,67.7251198854166,"in_range",203.313797711368,208.319997311805,203.868619435597,205.530560555262,674.8063,676.1354,"gauss",0.0153,203.868619435597,205.530560555262,"opt_within","interval",204.486561172276,"Minot_REC","Minot","ND",48.1821,-101.2973,"2017",143,295,197,208
"294","Ward_ND",213.781908416109,9.20724525111755,23.5991191318456,201.982348850186,55598.0707538217,2409.01817291742,FALSE,72.6706563257883,"in_range",212.158013081588,223.292504820917,212.84090260478,215.638996191041,519.2839,521.2107,"gauss",0.0228,212.84090260478,215.638996191041,"opt_within","interval",213.781908416109,"Minot_REC","Minot","ND",48.1821,-101.2973,"2018",145,296,205,218
"295","Ward_ND",209.430440817307,6.23753522315245,15.9874460607412,201.436717786937,31673.6296249603,2025.79217256658,FALSE,48.6806472576412,"in_range",206.800198072663,210.970666557935,208.684557422068,210.034442828267,411.299,414.2834,"gauss",-0.009,208.684557422068,210.034442828267,"opt_within","interval",209.430440817307,"Minot_REC","Minot","ND",48.1821,-101.2973,"2019",142,309,206,214
"296","Ward_ND",217.785900178908,8.89356191845008,22.7951163997151,206.388341979051,40454.9231854982,1814.70365384267,FALSE,68.9061214750707,"in_range",215.757465103003,228.762801969722,216.741215727516,219.713370257131,561.6751,562.7088,"gauss",0.0225,216.741215727516,219.713370257131,"opt_within","interval",217.785900178908,"Minot_REC","Minot","ND",48.1821,-101.2973,"2020",150,293,209,221
"297","Ward_ND",217.420063058187,8.31277505721991,21.3064997772005,206.766813169586,49194.6887750114,2360.92534544132,FALSE,65.5258000815465,"in_range",215.618335599921,228.769141621121,216.32370848272,219.560621788806,527.4819,529.6397,"gauss",0.0419,216.32370848272,219.560621788806,"opt_within","interval",217.420063058187,"Minot_REC","Minot","ND",48.1821,-101.2973,"2022",144,287,206,219
"298","Ward_ND",220.116891016273,4.82533512041718,12.3678315556959,213.932975238425,33695.8740376148,2785.86015130908,FALSE,38.4390253074817,"in_range",219.523011711153,221.069480378022,219.8274612626,220.475204699549,491.5514,496.4673,"gauss",0.018,219.8274612626,220.475204699549,"opt_within","interval",220.116891016273,"Minot_REC","Minot","ND",48.1821,-101.2973,"2023",157,304,215,224
"299","Washington_CO",233.039827683578,NA,NA,NA,NA,1603.72028658365,TRUE,0,"in_range",NA,NA,NA,NA,404.2081,404.2781,"exclude",-0.0162,NA,NA,"unclear","interval",NA,"Akron_CPER","Akron","CO",40.1526,-103.1357,"1996",163,282,230,235
"300","Washington_CO",231.368124093065,6.4369307758389,16.4985174261572,223.118865379986,25395.3874592096,1573.93238135836,FALSE,49.3971677162808,"in_range",229.021563657982,234.691698477318,230.710500875705,232.055165360002,415.865,416.153,"gauss",0.0038,230.710500875705,232.055165360002,"opt_within","interval",231.368124093065,"Akron_CPER","Akron","CO",40.1526,-103.1357,"1997",167,284,228,234
"301","Williams_ND",210.600796464174,20.0802248101616,51.4676870839002,184.866952922223,65935.0303245931,1309.95900716807,FALSE,152.162544521013,"in_range",195.874615938078,222.656790364288,208.291472845911,212.820980464531,467.5829,468.3386,"gauss",-0.0016,208.291472845911,212.820980464531,"opt_within","interval",210.600796464174,"Williston_REC","Williston","ND",48.139,-103.7383,"1979",141,267,205,218
"302","Williams_ND",212.025468321855,8.05276806348618,20.6400750374565,201.705430803127,26486.971458106,1312.19137458305,FALSE,61.0289485197819,"in_range",210.349388851187,231.771727326198,210.909776574794,214.8278292447,618.6099,619.5024,"gauss",0.0355,210.909776574794,214.8278292447,"opt_within","interval",212.025468321855,"Williston_REC","Williston","ND",48.139,-103.7383,"1980",136,275,206,214
"303","Williams_ND",211.339974224113,27.9144080570449,71.5475066935134,175.566220877356,87442.2506121982,1249.69194372223,FALSE,210.832737637154,"in_range",197.818592618334,250.314176837559,207.142449109653,215.259680781682,607.714,607.0154,"gauss",0.0034,207.142449109653,215.259680781682,"opt_within","interval",211.339974224113,"Williston_REC","Williston","ND",48.139,-103.7383,"1981",126,267,201,218
"304","Williams_ND",215.957362543672,20.6457406098281,52.9171624007058,189.498781343319,80112.6479745661,1548.03468066225,FALSE,158.257287054781,"less_than",180.15091953336,222.130157884509,213.358935994583,220.357475128022,830.1119,828.434,"gauss",-0.0116,192,220.357475128022,"opt_before","interval",215.957362543672,"Williston_REC","Williston","ND",48.139,-103.7383,"1982",152,287,216,226
"305","Williams_ND",193.68692963161,8.94816124608101,22.9350601073213,182.21939957795,12762.826922316,569.014251837231,FALSE,63.7466177215917,"in_range",181.188788172782,196.551551876536,191.616804572438,194.946674422062,556.1492,566.735,"gauss",-0.0162,191.616804572438,194.946674422062,"opt_within","interval",193.68692963161,"Williston_REC","Williston","ND",48.139,-103.7383,"1984",136,262,189,202
"306","Williams_ND",206.982936905919,13.5170439580342,34.6455776919078,189.660148059966,51450.3113794829,1518.50542269597,FALSE,103.477235631716,"in_range",197.907391866835,212.839225204408,205.651421766942,208.29695081267,323.4687,322.0844,"gauss",-0.0024,205.651421766942,208.29695081267,"opt_within","interval",206.982936905919,"Williston_REC","Williston","ND",48.139,-103.7383,"1987",134,259,203,211
"307","Williams_ND",211.322875481799,9.64405893735766,24.7187176587502,198.963516652424,12077.6228692796,499.610634961449,FALSE,67.9961777276923,"in_range",205.694436410496,236.775144905795,208.453520543067,213.568968795861,247.1253,245.8525,"gauss",0.0302,208.453520543067,213.568968795861,"opt_within","interval",211.322875481799,"Williston_REC","Williston","ND",48.139,-103.7383,"1989",135,263,203,213
"308","Williams_ND",127.866250785925,NA,NA,NA,NA,958.951021012908,TRUE,0,"less_than",197.081779687113,308.869204949057,198.681151859381,213.80140998244,195.8045,193.8126,"linear",0.0179,202,238,"opt_after","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"1992",135,273,192,202
"309","Williams_ND",208.472373755908,11.2299940398414,28.7836328856305,194.080557313093,39785.2553790826,1413.35965548818,FALSE,85.5470541793663,"in_range",205.960927984311,212.835586726531,207.284659000994,209.98925831192,289.1701,308.1034,"gauss",0.0237,207.284659000994,209.98925831192,"opt_within","interval",208.472373755908,"Williston_REC","Williston","ND",48.139,-103.7383,"1994",133,249,191,213
"310","Williams_ND",212.207477484145,9.01927459989428,23.1173309671423,200.648812000574,35426.692075785,1567.00022460337,FALSE,69.193384207519,"in_range",210.079817535893,216.495778789402,211.39318752146,213.252376087383,300.4186,303.468,"gauss",0.0066,211.39318752146,213.252376087383,"opt_within","interval",212.207477484145,"Williston_REC","Williston","ND",48.139,-103.7383,"1995",142,254,207,217
"311","Williams_ND",217.255381238402,NA,NA,NA,NA,1204.81018721229,TRUE,0,"greater_than",NA,NA,NA,NA,160.096,160.717,"linear",-0.0286,183,208,"opt_before","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"1996",143,269,208,216
"312","Williams_ND",208.519268030962,7.68767339660901,19.7042997536397,198.667118154142,28992.1285800566,1504.51057071707,FALSE,58.8143609926073,"in_range",190.778256596856,210.098776285506,206.298583532546,209.609394443101,237.1589,236.6507,"gauss",-0.03,206.298583532546,209.609394443101,"opt_within","interval",208.519268030962,"Williston_REC","Williston","ND",48.139,-103.7383,"1997",140,268,207,214
"313","Williams_ND",207.21632415097,24.6089006806698,63.075150387288,175.678748957326,73345.6720210997,1189.02871905437,FALSE,185.21714849979,"in_range",189.323208496091,220.520244978974,205.973120586715,210.809792470026,336.4872,334.541,"gauss",-0.0034,205.973120586715,210.809792470026,"opt_within","interval",207.21632415097,"Williston_REC","Williston","ND",48.139,-103.7383,"1998",135,267,204,213
"314","Williams_ND",212.424499249455,16.4924655401082,42.2718900652322,191.288554216839,48838.6817124091,1181.37673271258,FALSE,124.072771212108,"in_range",204.022565206814,230.224019105633,210.189817152015,214.515732527656,327.3685,327.0042,"gauss",0.0038,210.189817152015,214.515732527656,"opt_within","interval",212.424499249455,"Williston_REC","Williston","ND",48.139,-103.7383,"1999",139,272,206,216
"315","Williams_ND",234.129423285424,NA,NA,NA,NA,968.24574055434,TRUE,0,"greater_than",158.445728574704,213.671935938814,200.041966098885,209.802056034279,286.5807,284.5901,"exclude",-0.0127,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2001",135,271,204,215
"316","Williams_ND",207.946740011237,9.76271725657872,25.0228511682755,195.435314427099,37750.2841979333,1542.62220936267,FALSE,74.817016571412,"in_range",194.594936089046,209.970428434928,205.902931586095,209.058751140447,310.3895,311.092,"gauss",-0.0162,205.902931586095,209.058751140447,"opt_within","interval",207.946740011237,"Williston_REC","Williston","ND",48.139,-103.7383,"2002",142,268,205,214
"317","Williams_ND",250.171921672469,NA,NA,NA,NA,1303.29921709064,TRUE,0,"greater_than",119.732551142599,221.990377250342,197.315166059399,220.193687210963,572.9904,571.0145,"linear",-0.0163,179,218,"opt_before","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2004",139,287,218,230
"318","Williams_ND",208.198391271204,16.0259376961644,41.0761310876794,187.660325727364,72824.9481887738,1812.87057589766,FALSE,124.158447618722,"in_range",181.080035370697,211.212786908842,204.634004272671,210.169427248259,701.9127,700.5876,"gauss",-0.0109,204.634004272671,210.169427248259,"opt_within","interval",208.198391271204,"Williston_REC","Williston","ND",48.139,-103.7383,"2005",144,286,205,215
"319","Williams_ND",200.659795256927,NA,NA,NA,NA,1119.23901462873,TRUE,0,"in_range",NA,NA,NA,NA,267.144,267.8219,"exclude",-0.0055,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2006",137,279,197,204
"320","Williams_ND",213.084209791777,NA,NA,NA,NA,1050.46801468179,TRUE,0,"in_range",NA,NA,NA,NA,457.1911,456.208,"exclude",2e-04,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2008",136,283,208,219
"321","Williams_ND",209.051908853103,13.7569134972956,35.2603880590418,191.421714823583,82039.4970501996,2379.09644795158,FALSE,108.492961706671,"in_range",178.588098021949,211.473590577926,205.002892085279,210.735090800482,404.2245,402.8471,"gauss",-0.0177,205.002892085279,210.735090800482,"opt_within","interval",209.051908853103,"Williston_REC","Williston","ND",48.139,-103.7383,"2009",138,276.401219512195,208,217
"322","Williams_ND",219.317421575887,NA,NA,NA,NA,1255.26284838232,TRUE,0,"in_range",NA,NA,NA,NA,330.5284,332.2539,"linear",0.047,224,262,"opt_after","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2011",153,297,218,224
"323","Williams_ND",217.110554717166,9.99387266427149,25.615326317501,204.302891558415,45022.2709448777,1797.2299670991,FALSE,77.3812432667802,"in_range",213.208282136992,218.900105496962,215.822546119159,218.021256805849,246.907,251.9316,"gauss",-0.0174,215.822546119159,218.021256805849,"opt_within","interval",217.110554717166,"Williston_REC","Williston","ND",48.139,-103.7383,"2013",144,288,213,227
"324","Williams_ND",205.705001463733,NA,NA,NA,NA,1543.60595841476,TRUE,0,"in_range",NA,NA,NA,NA,238.9781,237.8337,"exclude",0.0106,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2014",154,280,204,208
"325","Williams_ND",217.361270323454,NA,NA,NA,NA,1370.62624728601,TRUE,0,"in_range",NA,NA,NA,NA,184.6206,185.392,"exclude",-0.0251,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2015",149,296,215,219
"326","Williams_ND",220.218442823873,6.76302148011001,17.3343215312935,211.551282058226,34531.26079056,2036.95640557074,FALSE,52.8008348770839,"in_range",216.522805680959,227.452130058293,219.326863376468,221.170733508846,136.1094,134.2547,"gauss",0.0093,219.326863376468,221.170733508846,"opt_within","interval",220.218442823873,"Williston_REC","Williston","ND",48.139,-103.7383,"2016",155,300,218,222
"327","Williams_ND",224.017937172047,NA,NA,NA,NA,2788.83909992914,TRUE,0,"less_than",NA,NA,NA,NA,260.4292,258.5428,"exclude",0.0338,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2017",157,321,226,232
"328","Williams_ND",217.754208231228,NA,NA,NA,NA,1067.56101831511,TRUE,0,"in_range",NA,NA,NA,NA,237.1403,236.2924,"exclude",-0.0073,NA,NA,"unclear","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2019",148,281,214,221
"329","Williams_ND",220.285166387616,5.76125210396544,14.7666833066681,212.901824734282,21419.8852006753,1483.23622950185,FALSE,44.0334020850702,"in_range",214.297816583186,222.528758370465,219.340863278546,221.016026123225,258.153,256.7142,"gauss",-0.0122,219.340863278546,221.016026123225,"opt_within","interval",220.285166387616,"Williston_REC","Williston-clearfield","ND",48.139,-103.7383,"2020",149,279,218,223
"330","Williams_ND",216.450616472022,12.1497498777511,31.1410619536145,200.880085495215,41648.1089310345,1367.53362978939,FALSE,92.3429852267555,"in_range",212.152088353499,233.389458202712,214.654632673806,218.075515408416,256.5827,254.8536,"gauss",0.0104,214.654632673806,218.075515408416,"opt_within","interval",216.450616472022,"Williston_REC","Williston-clearfield","ND",48.139,-103.7383,"2021",152,281,211,218
"331","Williams_ND",233.835033749212,NA,NA,NA,NA,942.466403852946,TRUE,0,"greater_than",NA,NA,NA,NA,230.8891,229.4793,"linear",-0.0346,204,224,"opt_before","interval",NA,"Williston_REC","Williston","ND",48.139,-103.7383,"2022",164,292,224,233
